Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 22:03:33,Operations,Vahan Technologies India Private Limited,Delhi,Immediately,"₹ 10,000 - 15,000 /month",6 Months,Not Available,Nothing,1. Graduate degree (pursuing or completed).,Training and Development,Letter Of Recommendation
2025-09-27 22:03:35,Founder’s Office,TechTok4U,Greater Noida West,Immediately,"₹ 5,000 - 9,000 /month",3 Months,Not Available,Nothing,Not Specified,"Analytical Thinking, Business Development, Digital Marketing, Effective Communication, Interpersonal skills, Sales, Strategy","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:03:37,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025-09-27 22:03:37,Business Development (Sales),Medway,Delhi,Immediately,"₹ 5,000 - 8,000 /month",6 Months,Not Available,Nothing,Not Specified,"Effective Communication, English Proficiency (Written), Sales","Certificate, Letter Of Recommendation"
2025-09-27 22:03:38,Business Development (Sales),MyWorkSpaces,Gurgaon,Immediately,"₹ 7,000 /month",3 Months,Not Available,Nothing,Not Specified,"Effective Communication, Interpersonal skills, MS-Office, Sales Management, Time Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:03:40,UI/UX Design,PlanCover,Gurgaon,Immediately,"₹ 10,000 - 20,000 /month",6 Months,Not Available,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, Figma, UI & UX Design, Wireframing",Certificate
2025-09-27 22:03:42,Business Development (Sales),Decathlon,Delhi,Immediately,"₹ 10,000 - 12,000 /month",3 Months,Not Available,Nothing,Not Specified,"Client Relationship Management (CRM), English Proficiency (Written), Leadership","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:03:44,Business Development (Sales),BeeGraphy,Delhi,Immediately,"₹ 12,000 - 15,000 /month",3 Months,Not Available,Nothing,Not Specified,"ChatGPT, Client Relationship Management (CRM), Data Analysis, Effective Communication, Email Management, Market research, Notion, Search Engine Optimization (SEO)","Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week"
2025-09-27 22:03:47,Communications and Design Manager,Vertiver Private Limited,Delhi,Immediately,"₹ 7,000 - 8,000 /month",4 Months,Not Available,Nothing,Not Specified,"Canva, Content Writing, Creative Writing","Certificate, 5 Days A Week"
2025-09-27 22:03:49,Search Engine Optimization (SEO),Wave Visas,Delhi,Immediately,"₹ 5,000 - 8,000 /month",3 Months,Not Available,Nothing,Not Specified,Search Engine Optimization (SEO),Certificate
2025-09-27 22:03:51,Digital Marketing,AXPECT INFOTECH NETWORK PRIVATE LIMITED,Noida,Immediately,"₹ 7,000 - 15,000 /month",3 Months,Not Available,Nothing,Not Specified,"Digital Marketing, Email Marketing, Facebook Marketing, Instagram Marketing, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:03:52,Content and Social Media Marketing,Mad Light Private Limited,Delhi,Immediately,"₹ 6,000 - 13,000 /month",6 Months,Not Available,Nothing,Not Specified,"Canva, Facebook Ads, Facebook Marketing, Instagram Marketing","Certificate, Letter Of Recommendation"
