Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 20:13:22,sales,NestAway Technologies Private Limited,Bangalore,Immediately,"₹ 10,000 - 12,000 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Effective Communication, MS-Excel","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:13:25,Brand,Ergode IT Services Private Limited,Bangalore,Immediately,"₹ 6,000 - 8,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,"Analytical Thinking, E-commerce, Effective Communication, Management, Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:13:28,Inside Sales,RiseUpp Edutech Private Limited,Bangalore,Immediately,"₹ 22,000 - 32,000 /month",2 Months,22 Oct' 25,Nothing,"1.  Engaging with prospective students interested in online degree courses (MBA, MCA, BBA, BCA).","English Proficiency (Spoken), Inside Sales, Sales","Certificate, Letter Of Recommendation"
2025-09-27 20:13:31,Growth Marketing,RiseUpp Edutech Private Limited,Bangalore,Immediately,"₹ 12,000 /month",2 Months,22 Oct' 25,Nothing,"1. Connecting with potential affiliate partners, campus ambassadors, and influencers.","Digital Marketing, Marketing","Certificate, Letter Of Recommendation"
2025-09-27 20:13:33,Social Media Marketing,BabyMD,Bangalore,Immediately,"₹ 20,000 - 25,000 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, English Proficiency (Written), Search Engine Optimization (SEO), Social Media Marketing",Certificate
2025-09-27 20:13:34,Customer Service/Customer Support,Sipani Properties (P) Limited,Bangalore,Immediately,"₹ 25,000 - 40,000 /month",1 Month,9 Oct' 25,Nothing,Not Specified,English Proficiency (Spoken),"Certificate, Letter Of Recommendation"
2025-09-27 20:13:36,Sales and Marketing,Gharpayy,Bangalore,Immediately,"₹ 17,000 - 25,000 /month",3 Months,26 Oct' 25,Nothing,"1. Call and connect with inbound leads (students, working professionals, parents).","English Proficiency (Spoken), Marketing, Sales",Not Available
2025-09-27 20:13:38,Influencer Marketing,Brandshark,Bangalore,Immediately,"₹ 10,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"Effective Communication, Influencer Marketing",Certificate
2025-09-27 20:13:40,Hospitality,Gharpayy,Bangalore,Immediately,"₹ 17,000 - 25,000 /month",2 Months,26 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Hospitality, Sales",Not Available
2025-09-27 20:13:41,Entrepreneur In Residence,Gharpayy,Bangalore,Immediately,"₹ 12,000 - 16,000 /month",4 Months,26 Oct' 25,Nothing,Not Specified,"Digital Marketing, Marketing, Sales",Not Available
2025-09-27 20:13:43,Social Media Marketing,Brandshark,Bangalore,Immediately,"₹ 10,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"Digital Marketing, English Proficiency (Written), Instagram Marketing, Search Engine Marketing (SEM), Social Media Marketing",Not Available
2025-09-27 20:13:44,Business Development (Sales),Gharpayy,Bangalore,Immediately,"₹ 16,000 - 25,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"Adobe After Effects, English Proficiency (Spoken), English Proficiency (Written), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 20:13:45,Telecalling,Gharpayy,Bangalore,Immediately,"₹ 11,000 - 14,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken)",Not Available
2025-09-27 20:13:47,Digital Marketing,Brandshark,Bangalore,Immediately,"₹ 10,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"Digital Marketing, Facebook Ads, Facebook Marketing, Google AdWords, Instagram Marketing, Performance Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO)",Not Available
2025-09-27 20:13:48,Journalism,Gharpayy,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",2 Months,26 Oct' 25,Nothing,Not Specified,"Anchoring, Creative Writing, Report Writing, Video Editing, Video Making",Not Available
2025-09-27 20:13:49,Business Research,Nesa Medtech Private Limited,Chennai,Immediately,"₹ 10,000 /month",2 Months,26 Oct' 25,Nothing,1. Bachelor of Business Administration (BBA) – freshers encouraged to apply.,"English Proficiency (Spoken), Interpersonal skills, MS-Office, Networking","Certificate, 5 Days A Week"
2025-09-27 20:13:51,Key Account Management,Gosprint Logistics Private Limited,Mumbai,Immediately,"₹ 20,000 - 25,000 /month",6 Months,23 Oct' 25,Nothing,"4. are from Mumbai, Bangalore only","Client Relationship, Effective Communication, Interpersonal skills, MS-Excel","Certificate, Letter Of Recommendation"
2025-09-27 20:13:52,Biomedical,Value Kare Healthtech LLP,Pune,Immediately,"₹ 5,000 - 10,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"Advanced Excel, Automation, Canva, Data Analysis, MS-PowerPoint, Power BI","Certificate, Letter Of Recommendation"
2025-09-27 20:13:54,Architecture,IPAAC,Bangalore,Immediately,"₹ 5,000 - 8,000 /month",6 Months,12 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, AutoCAD, Google SketchUp, Lumion, MS-Office, V-Ray",Not Available
2025-09-27 20:13:55,Chartered Accountancy (CA) / (CMA),Clay Capital,Bangalore,Immediately,"₹ 30,000 - 35,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Financial Analysis, Lead Generation",Certificate
2025-09-27 20:13:57,Motion Graphics,Enorr Ventures LLP,Bangalore,Immediately,"₹ 12,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Premiere Pro, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 20:13:58,Retail Sales,The Souled Store,Bangalore,Immediately,"₹ 10,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Customer Support, Effective Communication, Sales",Certificate
2025-09-27 20:14:01,Operations – EV Fleet & Swapping Network,Nura Connect,Bangalore,Immediately,"₹ 16,000 - 20,000 /month",1 Month,25 Oct' 25,Nothing,Not Specified,"Analytical Thinking, Data Analytics, Effective Communication, Operations","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 20:14:03,Brand Management,Ergode IT Services Private Limited,Bangalore,Immediately,"₹ 8,000 - 10,000 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"E-commerce, Effective Communication, Market Analysis, Marketing, Marketing Campaigns, Market research","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:04,Chartered Accountancy (CA) / (CMA),Clay Capital,Bangalore,Immediately,"₹ 30,000 - 35,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Financial Analysis, Lead Generation",Certificate
2025-09-27 20:14:05,Business Development,Playto Labs,Bangalore,Immediately,"₹ 12,000 - 15,000 /month",4 Months,22 Oct' 25,Nothing,Not Specified,"Effective Communication, Lead Generation, Marketing, Sales",Not Available
2025-09-27 20:14:07,Motion Graphics,Enorr Ventures LLP,Bangalore,Immediately,"₹ 12,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Premiere Pro, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 20:14:08,Retail Sales,The Souled Store,Bangalore,Immediately,"₹ 10,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Customer Support, Effective Communication, Sales",Certificate
2025-09-27 20:14:10,Business Development (Sales),RADICAL TECHNOLOGIES,Bangalore,Immediately,"₹ 20,000 - 35,000 /month",3 Months,18 Oct' 25,Nothing,1. MBA pass-out (Freshers can apply).,"Client Relationship Management (CRM), Cold Calling, English Proficiency (Spoken), English Proficiency (Written), Inside Sales, MS-Excel",Certificate
2025-09-27 20:14:12,Marketing,Sid's Farm,Bangalore,Immediately,"₹ 15,000 - 15,001 /month",4 Months,24 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Marketing, Marketing Campaigns","Certificate, Letter Of Recommendation"
2025-09-27 20:14:14,Digital Marketing,Pereyan LLP,Anekal,Immediately,"₹ 10,000 - 15,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Advertising, Digital Marketing, Effective Communication, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing",Not Available
2025-09-27 20:14:15,Marketing,Pereyan LLP,Anekal,Immediately,"₹ 10,000 - 15,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Marketing, Market research, MS-Office",Not Available
2025-09-27 20:14:18,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025-09-27 20:14:18,sales,BusinessOnBot,Bangalore,Immediately,"₹ 20,000 - 30,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Cold Calling, E-commerce, Effective Communication, Lead Generation","Certificate, Flexible"
2025-09-27 20:14:19,Product Marketing,Digital Green,Bangalore,Immediately,"₹ 30,000 - 35,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"Branding, Content Marketing, Content Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Social Media Marketing",Not Available
2025-09-27 20:14:22,Marketing,Career Launcher,Bangalore,Immediately,"₹ 5,000 /month",2 Months,17 Oct' 25,Nothing,Not Specified,"Content Editing, Interpersonal skills, Sales Management, Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 20:14:26,Legal Content Reviewer,Finteger Business Solutions LLP,Bangalore,Immediately,"₹ 15,000 - 20,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Analytical Thinking, Effective Communication, Legal Research","Certificate, Mentorship"
2025-09-27 20:14:28,Business Development (Sales),HouseClay,Bangalore,Immediately,"₹ 11,000 - 16,000 /month",6 Months,19 Oct' 25,Nothing,Not Specified,English Proficiency (Spoken),"Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:30,Content Writing,The Bangalore Editorial,Bangalore,Immediately,"₹ 5,000 - 5,001 /month",3 Months,16 Oct' 25,Nothing,Not Specified,"Creative Writing, English Proficiency (Written)",Certificate
2025-09-27 20:14:31,Founders Office,Peoplebox.ai,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",3 Months,17 Oct' 25,Nothing,1. Preference for fresh Tech graduates 2024-2025.,"Advanced Excel, MS-Excel, MS-PowerPoint, Power BI","Certificate, Flexible, 5 Days A Week"
2025-09-27 20:14:32,Business Development (Sales),Mabi Nadaf,Bangalore,Immediately,"₹ 5,000 - 5,001 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"Business Development, Digital Marketing, Effective Communication, English Proficiency (Spoken), MS-Excel, Research and Analytics, Sales Management",Certificate
2025-09-27 20:14:34,Digital Marketing,Mabi Nadaf,Bangalore,Immediately,"₹ 5,000 - 5,001 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, English Proficiency (Spoken), Facebook Marketing, Instagram Marketing, Social Media Marketing",Certificate
2025-09-27 20:14:35,Digital Marketing,Bempu Health,Bangalore,Immediately,"₹ 15,000 /month",2 Months,24 Oct' 25,Nothing,Not Specified,"Facebook Ads, Google AdWords, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:37,Marketing Executive,Coldwell Banker Value Add Realty,Bangalore,Immediately,"₹ 5,000 - 15,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), WordPress","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:38,Social Media Marketing,Confluencr,Bangalore,Immediately,"₹ 12,000 /month",4 Months,25 Oct' 25,Nothing,Not Specified,Effective Communication,Not Available
2025-09-27 20:14:40,Social Media Marketing,Bempu Health,Bangalore,Immediately,"₹ 15,000 /month",2 Months,24 Oct' 25,Nothing,Not Specified,"Digital Marketing, Facebook Marketing, Instagram Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:42,Content & E-Commerce Management,Bempu Health,Bangalore,Immediately,"₹ 15,000 /month",2 Months,24 Oct' 25,Nothing,Not Specified,"Digital Marketing, Email Marketing, English Proficiency (Written), Search Engine Optimization (SEO)","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:45,Marketing,Finance Buddha,Bangalore,Immediately,"₹ 20,000 /month",3 Months,24 Oct' 25,Nothing,Not Specified,MS-Excel,"Flexible, Letter Of Recommendation"
2025-09-27 20:14:47,Graphic Design,Pereyan LLP,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"Adobe Creative Suite, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Audio Editing, Facebook Ads, Instagram Marketing, Social Media Marketing",Not Available
