Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 22:21:40,Search Engine Optimization (SEO),Web Dakaar Digital Consultancy LLP,Mumbai,Immediately,"₹ 5,000 - 6,000 /month",5 Months,Not Available,Nothing,Not Specified,"Digital Marketing, English Proficiency (Written), Google Analytics, Search Engine Optimization (SEO)","Certificate, Letter Of Recommendation"
2025-09-27 22:21:42,Social Media,Griebs Music Private Limited,Mumbai,Immediately,"₹ 5,000 - 7,000 /month",3 Months,5 Oct' 25,Nothing,Not Specified,"Adobe Premiere Pro, Canva, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:21:44,Business Development (Sales),AgriPort Life,Mumbai,Immediately,"₹ 25,000 - 50,000 /month",6 Months,15 Oct' 25,Nothing,"4. are from Mumbai, Nashik only","Business Development, Client Interaction, Client Relationship, Effective Communication, English Proficiency (Spoken), Field Work, Interpersonal skills, Lead Generation","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:21:46,Marketing,Surge Media,Mumbai,Immediately,"₹ 7,000 - 10,000 /month",6 Months,11 Oct' 25,Nothing,Not Specified,"Branding, Canva, Influencer Marketing, Marketing Automation, Social Media Marketing, Storyboarding, Video Editing","Certificate, Letter Of Recommendation"
2025-09-27 22:21:48,Graphic Design,Web Dakaar Digital Consultancy LLP,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",5 Months,Not Available,Nothing,4. Education: Graduation is a must. Applied arts or a graduation in bachelor of design (B.Des) will be preferred,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop, Video Editing",Certificate
2025-09-27 22:21:52,Zero-Waste Changemaker (Sustainability & Waste Management),AN Usedless Paper Private Limited,Thane,Immediately,"₹ 7,500 - 10,000 /month",3 Months,12 Oct' 25,Nothing,1. You’re up for a 3-month full-time hustle in Mumbai/Thane.,"Effective Communication, Time Management","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:21:55,Inside sales (Female),Quantify Capital,Mumbai,Immediately,"₹ 15,000 - 17,000 /month",3 Months,6 Oct' 25,Nothing,Not Specified,"Effective Communication, Interpersonal skills, MS-Excel","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:21:57,Stock Market Technical Analyst,Money Making Trading Courses,Thane,Immediately,"₹ 6,000 - 20,000 /month",3 Months,13 Oct' 25,Nothing,2. Graduate or equivalent degree in a relevant field,"Market Analysis, Market research, Research and Analytics, Stock Trading, Technical Analysis","Certificate, Flexible"
2025-09-27 22:21:59,Company Secretary (CS),SHAH & PAREKH CONSULTANCY,Mumbai,Immediately,"₹ 9,000 - 12,500 /month",24 Months,15 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Office, MS-Word",Certificate
2025-09-27 22:22:02,Investment Fund Intern,Succession Capital Partners,Ulhasnagar,Immediately,"₹ 1,50,000 /month",6 Months,19 Oct' 25,Nothing,"4. are from Ulhasnagar, Thane, Navi Mumbai, Mumbai, Virar, Vasai only","Critical thinking, Effective Communication, Entrepreneurship, Financial Modeling, Google Sheets, Research and Analytics, Written Communication","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:22:04,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025-09-27 22:22:04,Fundraising Associate,The Wishing Factory,Mumbai,Immediately,"₹ 4,000 - 5,000 /month",3 Months,17 Oct' 25,Nothing,Not Specified,"Canva, Computer skills, Effective Communication, Networking, Team Management, Time Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:22:07,Social Media Marketing,CyberFrat,Mumbai,Immediately,"₹ 7,000 - 8,000 /month",6 Months,18 Oct' 25,Nothing,Not Specified,"Content Marketing, Content Writing, Creative Writing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), LinkedIn Marketing, Public Speaking","Certificate, Letter Of Recommendation"
2025-09-27 22:22:09,Human Resources (HR),Money Making Trading Courses,Thane,Immediately,"₹ 8,000 - 10,000 /month",3 Months,20 Oct' 25,Nothing,"4. are from Thane, Dombivli, Kalyan, Navi Mumbai, Panvel only","Data Analysis, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-Word","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:22:11,Graphic Design,CyberFrat,Mumbai,Immediately,"₹ 7,000 - 10,000 /month",4 Months,2 Oct' 25,Nothing,Not Specified,"Adobe Creative Suite, Adobe Photoshop, Canva, MS-PowerPoint","Certificate, Letter Of Recommendation"
2025-09-27 22:22:13,Mutual Fund Back Office,Money Making Trading Courses,Thane,Immediately,"₹ 5,000 - 8,000 /month",3 Months,24 Oct' 25,Nothing,"1. Assist for onboarding individual, corporate, or minor investment accounts on the Bombay Stock Exchange (BSE)","Advanced Excel, MS-Excel, Stock Trading","Certificate, Letter Of Recommendation"
2025-09-27 22:22:15,Customer Service/Customer Support,Ergode IT Services Private Limited,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",6 Months,22 Oct' 25,Nothing,1. Pursuing or recently completed a degree in any discipline.,"Hindi Proficiency (Spoken), MS-Excel, MS-Office","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:22:16,E-Commerce,Ergode IT Services Private Limited,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,"Canva, E-commerce, Effective Communication, MS-Excel, MS-Office, MS-PowerPoint, VLOOKUP","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:22:19,Interior Design (Healthcare Projects),Elements,Mumbai,Immediately,"₹ 6,500 - 14,000 /month",6 Months,24 Oct' 25,Nothing,4. Pursuing a degree in interior design or a related field,"AutoCAD, Canva, Effective Communication, English Proficiency (Written), MS-Excel, MS-Office","Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week"
2025-09-27 22:22:22,International Business Development,Break The Code,Mumbai,Immediately,"₹ 3,000 - 6,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Sales","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:22:24,Telecalling,Agarwal Classes,Mumbai,Immediately,"₹ 8,500 - 12,000 /month",3 Months,25 Oct' 25,Nothing,1. Make outbound calls to students/parents from the leads database and inquiries.,"Computer skills, Effective Communication, English Proficiency (Spoken), MS-Word",Certificate
2025-09-27 22:22:31,Digital Marketing,Scalar Tech Media,Mumbai,Immediately,"₹ 8,000 - 12,000 /month",4 Months,27 Oct' 25,Nothing,Not Specified,"Branding, Client Relationship Management (CRM), Digital Marketing, Effective Communication, English Proficiency (Spoken), Facebook Marketing, Instagram Marketing, Search Engine Optimization (SEO)","Certificate, Letter Of Recommendation"
2025-09-27 22:22:33,Assistant To Vice President,Nurture Xcel,Mumbai,Immediately,"₹ 5,000 - 7,000 /month",3 Months,27 Oct' 25,Nothing,"1. Currently pursuing or recently completed a Bachelor’s/Master’s degree in Business Administration, Management, Commerce, or a related field.","Document Management, Document Review, Effective Communication, Interpersonal skills, Management, Research and Analytics","Certificate, Letter Of Recommendation"
2025-09-27 22:22:38,Social Media Marketing,THRM Digital Marketing Agency,Thane,Immediately,"₹ 5,000 - 7,000 /month",3 Months,27 Oct' 25,Nothing,"4. are from Thane, Dombivli, Kalyan, Mumbai, Badlapur, Ambernath, Titwala, Kopar only","Creative Writing, Digital Marketing, Email Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:22:41,Digital Marketing,THRM Digital Marketing Agency,Ulhasnagar,Immediately,"₹ 5,000 - 7,000 /month",3 Months,27 Oct' 25,Nothing,"4. are from Ulhasnagar, Thane, Dombivli, Kalyan, Mumbai, Badlapur, Ambernath, Titwala only","Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), Instagram Marketing, Search Engine Marketing (SEM), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:22:43,Content and Social Media Marketing,Kairos Edutech,Mumbai,Immediately,"₹ 3,000 - 5,000 /month",6 Months,27 Oct' 25,Nothing,4. Based in Mumbai & open to traveling to Chembur when required.,"Canva, Content Writing, Image Editing, Instagram Marketing, Photography, Time Management, Video Editing, Video Making","Flexible, Letter Of Recommendation"
2025-09-27 22:22:57,Content and Social Media Marketing,Oytra,Mumbai,Immediately,"₹ 6,000 - 8,000 /month",3 Months,27 Oct' 25,Nothing,Not Specified,Interpersonal skills,Not Available
2025-09-27 22:23:00,Human Resources (HR),THRM Digital Marketing Agency,Thane,Immediately,"₹ 5,000 - 7,000 /month",3 Months,27 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-Word","Certificate, Letter Of Recommendation"
2025-09-27 22:23:02,HR Consultant,Wehire Talent Solutions,Mumbai,Immediately,"₹ 5,000 - 10,000 /month",6 Months,26 Oct' 25,Nothing,Not Specified,"Effective Communication, Time Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:23:06,Database Building/Management,Thermaissance,Mumbai,Immediately,"₹ 5,000 - 5,001 /month",2 Months,26 Oct' 25,Nothing,Not Specified,"Effective Communication, MS-Office","Certificate, Flexible"
2025-09-27 22:23:09,CS Articleship,SUNDARAM MULTI PAP Limited,Mumbai,Immediately,"₹ 10,000 - 20,000 /month",12 Months,23 Oct' 25,Nothing,1. Candidate must be pursuing CS (Executive/Professional level),"Effective Communication, MS-Office, Organizational Development",Certificate
2025-09-27 22:23:11,Business Development (Sales),Dolphin Ad World Private Limited,Mumbai,Immediately,"₹ 8,500 - 11,000 /month",4 Months,25 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Sales, Sales Management, Sales Strategy, Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:23:14,Business Development (Sales),BeingLoop,Mumbai,Immediately,"₹ 15,000 - 27,000 /month",3 Months,25 Oct' 25,Nothing,"4. are from Mumbai, Virar, Mira Bhayandar, Dahisar, Goregaon Kh, Mira Road only","Client Relationship, English Proficiency (Spoken), Sales","Certificate, Letter Of Recommendation"
2025-09-27 22:23:19,Video Editing/Making,IndiShreshtha Private Limited,Mumbai,Immediately,"₹ 5,000 - 10,000 /month",2 Months,25 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, AI Image Generation, ChatGPT, Claude, Elevenlabs (GenAI), Final Cut Pro, Gemini, Generative AI Tools","Certificate, Flexible, 5 Days A Week"
2025-09-27 22:23:26,Social Media Marketing,Echo Booom,Mumbai,Immediately,"₹ 2,000 - 15,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Content Management, Digital Marketing, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation, Mentorship"
2025-09-27 22:23:27,Program Management,Grexa AI Private Limited,Thane,Immediately,"₹ 10,000 - 20,000 /month",6 Months,25 Oct' 25,Nothing,"4. are from Thane, Navi Mumbai, Mumbai, Panvel only","Client Interaction, Client Relationship, Effective Communication, Problem Solving","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:23:30,Talent/Model Manager - Business Development,Ella Models India,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Analytical Thinking, Creativity, Effective Communication, Fashion Styling","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:23:34,Business Consultant,Break The Code,Dombivli,Immediately,"₹ 5,000 - 11,000 /month",3 Months,25 Oct' 25,Nothing,"4. are from Dombivli, Mumbai, Virar, Mira Bhayandar, Nala Sopara, Dahisar only","Business Research, English Proficiency (Spoken), English Proficiency (Written), Sales","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:23:36,Business Development (Sales),Tensai,Thane,Immediately,"₹ 7,000 - 15,000 /month",6 Months,24 Oct' 25,Nothing,"4. are from Thane, Dombivli, Mumbai only","Cold Calling, Effective Communication, Email Marketing, Lead Generation","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:23:39,Business Development (Sales),British Safety Council,Mumbai,Immediately,"₹ 15,000 - 15,001 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"Cold Calling, English Proficiency (Spoken), Sales, Sales Support","Certificate, 5 Days A Week"
2025-09-27 22:23:41,Content and Social Media Marketing,IndiShreshtha Private Limited,Mumbai,Immediately,"₹ 5,000 - 7,500 /month",2 Months,25 Oct' 25,Nothing,"4. are from Mumbai, Maharashtra only","Community Management, Content Editing, Content Marketing, Content Writing, Creativity, Digital Marketing, Effective Communication, Influencer Marketing","Certificate, Flexible, 5 Days A Week"
2025-09-27 22:23:43,Content and Social Media Marketing,Rentkar-Switch To Share,Mumbai,Immediately,"₹ 12,000 - 15,000 /month",3 Months,24 Oct' 25,Nothing,Not Specified,"Digital Marketing, Effective Communication, Social Media Marketing",Flexible
2025-09-27 22:23:45,Business Development,Apport Software Solutions Private Limited,Mumbai,Immediately,"₹ 10,000 - 15,000 /month",6 Months,23 Oct' 25,Nothing,"1. Pursuing or completed a Bachelor’s degree in Engineering, Business Administration (BBA), Marketing, or related fields.","Client Interaction, Effective Communication","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:23:47,Anchoring,Xtraamile Edu Events,Mumbai,Immediately,"₹ 11,500 - 18,000 /month",2 Months,23 Oct' 25,Nothing,"2. Engage and interact with participants, students, and speakers to create a vibrant and engaging atmosphere.","Anchoring, Effective Communication, English Proficiency (Spoken), Hindi Proficiency (Spoken), Public Speaking",Certificate
2025-09-27 22:23:49,Business Development (Sales),Apport Software Solutions Private Limited,Mumbai,Immediately,"₹ 15,000 - 20,000 /month",6 Months,23 Oct' 25,Nothing,"1. Bachelor’s degree in any discipline (preferably in business, marketing, or communications).","Client Interaction, Effective Communication","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:23:51,Human Resources (HR),IIDE Education Private Limited,Mumbai,Immediately,"₹ 5,000 - 7,500 /month",4 Months,24 Oct' 25,Nothing,"1. Currently pursuing or have completed a Bachelor’s/Master’s degree (preferably in HR, Psychology, or Business).","Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Interpersonal skills","Certificate, Letter Of Recommendation"
2025-09-27 22:23:53,Business Development (Sales),Ideamagix,Thane,Immediately,"₹ 30,000 - 45,000 /month",6 Months,24 Oct' 25,Nothing,"4. are from Thane, Navi Mumbai, Kalyan, Bhiwandi only","English Proficiency (Spoken), English Proficiency (Written), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:23:55,Motion Graphics,Break The Code,Thane,Immediately,"₹ 5,000 - 7,000 /month",3 Months,24 Oct' 25,Nothing,"4. are from Thane, Dombivli, Kalyan, Mumbai, Virar, Bhiwandi, Mira Bhayandar, Nala Sopara, Dahisar, Sion Koliwada, Vasai-Virar, Bandra only","Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Video Editing","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:23:56,Human Resources (HR),Scalar Tech Media,Mumbai,Immediately,"₹ 7,000 - 10,000 /month",3 Months,23 Oct' 25,Nothing,Not Specified,"Effective Communication, English Proficiency (Spoken), Human Resources, MS-Excel, MS-Word, Team Management","Certificate, Letter Of Recommendation"
2025-09-27 22:23:59,Social Media Marketing,Medisage,Mumbai,Immediately,"₹ 5,000 - 15,000 /month",3 Months,23 Oct' 25,Nothing,Not Specified,"Digital Marketing, Social Media Marketing",Certificate
2025-09-27 22:24:01,Trainee - Sales,BookMyShow,Mumbai,Immediately,"₹ 12,500 /month",6 Months,23 Oct' 25,Nothing,Not Specified,"Client Relationship, Operations, Report Generation, Sales","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:24:04,Marketing,Xtraamile Edu Events,Mumbai,Immediately,"₹ 10,000 - 19,000 /month",2 Months,23 Oct' 25,Nothing,3. Willingness to travel within Mumbai daily,Email Marketing,Certificate
2025-09-27 22:24:06,Corporate Sales,Break The Code,Mumbai,Immediately,"₹ 5,000 - 7,000 /month",3 Months,31 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Sales","Certificate, 5 Days A Week"
2025-09-27 22:24:08,E-Commerce,Ergode IT Services Private Limited,Mumbai,Immediately,"₹ 6,000 - 10,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,"Advanced Excel, E-commerce, Effective Communication, Inventory Management, MS-Excel, MS-PowerPoint","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:24:09,Design & Presentation,Nurture Xcel,Mumbai,Immediately,"₹ 5,000 - 7,000 /month",6 Months,22 Oct' 25,Nothing,"1. Currently pursuing or recently completed a degree in Design, Marketing, Mass Communication, or a related field","Canva, Creative Thinking, Management, Presentation skills, Problem Solving","Certificate, Letter Of Recommendation"
2025-09-27 22:24:12,Business Development (Sales),Nurture Xcel,Mumbai,Immediately,"₹ 5,000 - 7,000 /month",3 Months,22 Oct' 25,Nothing,"1. Currently pursuing or recently completed a bachelor’s or master’s degree in business administration, marketing, or a related field.","Business Development, Effective Communication, Interpersonal skills, Marketing, Sales",Letter Of Recommendation
2025-09-27 22:24:15,Inside Sales(Female Candidates Preferred),Ace 360,Mumbai,Immediately,"₹ 7,000 - 10,000 /month",6 Months,11 Oct' 25,Nothing,"5. Available for a full-time, in-office internship in Mumbai.","Effective Communication, English Proficiency (Spoken), MS-Excel, Negotiations, Sales","Certificate, Letter Of Recommendation"
2025-09-27 22:24:17,Marketing,Ergode IT Services Private Limited,Thane,Immediately,"₹ 8,000 - 10,000 /month",3 Months,22 Oct' 25,Nothing,"4. are from Thane, Mumbai only","Email Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, Mentorship"
2025-09-27 22:24:19,Video Editing/Making,THRM Digital Marketing Agency,Thane,Immediately,"₹ 5,000 - 8,000 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Final Cut Pro, Video Editing, Video Making","Certificate, Letter Of Recommendation"
2025-09-27 22:24:21,Business Development (Sales),Break The Code,Mumbai,Immediately,"₹ 5,000 /month",3 Months,21 Oct' 25,Nothing,"4. are from Mumbai, Virar, Mira Bhayandar, Nala Sopara, Dahisar, Sion Koliwada, Vasai-Virar, Kurla, Bandra only","Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Sales","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:24:23,Recruitment,Nurture Xcel,Mumbai,Immediately,"₹ 5,000 - 7,000 /month",6 Months,22 Oct' 25,Nothing,"1. Pursuing or recently completed a degree in HR, Business Administration, Psychology, or a related field","Decision making, Effective Communication, Interpersonal skills, Management","Certificate, Letter Of Recommendation"
2025-09-27 22:24:28,Human Resources (HR),Ace 360,Mumbai,Immediately,"₹ 5,000 - 15,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-Word, Recruitment, Time Management","Certificate, Letter Of Recommendation"
2025-09-27 22:24:30,Client Engagement,Ace 360,Mumbai,Immediately,"₹ 7,000 - 15,000 /month",6 Months,10 Oct' 25,Nothing,"5. Available for a full-time, in-office internship in Mumbai.","Effective Communication, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Negotiations, Sales, Sales Management, Sales Strategy","Certificate, Letter Of Recommendation"
2025-09-27 22:24:32,Content Writing,Rentkar-Switch To Share,Mumbai,Immediately,"₹ 12,000 - 15,000 /month",6 Months,22 Oct' 25,Nothing,2. Travel across Mumbai to capture original photographs that enhance and visually support your articles.,"Blogging, Content Writing, Creative Writing, English Proficiency (Written), Photography, Search Engine Optimization (SEO)","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:24:34,UI/UX Design,Rentkar-Switch To Share,Mumbai,Immediately,"₹ 12,000 - 15,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,"Adobe Creative Suite, Adobe Illustrator, Figma, Sketch, UI & UX Design, User Interface (UI) Development, Wireframing","Certificate, Flexible, Letter Of Recommendation, Mentorship"
2025-09-27 22:24:37,Strategy Management,Nurture Xcel,Mumbai,Immediately,"₹ 5,000 - 7,000 /month",6 Months,22 Oct' 25,Nothing,"1. Hold a degree in political science, public policy, international relations, or a related field; an advanced degree is a plus","Effective Communication, MS-Excel, MS-Word, Time Management","Certificate, Letter Of Recommendation"
2025-09-27 22:24:40,Graphic Design,Break The Code,Thane,Immediately,"₹ 3,000 - 5,000 /month",3 Months,22 Oct' 25,Nothing,"4. are from Thane, Mumbai, Virar, Mira Bhayandar, Nala Sopara, Dahisar, Titwala, Vasai-Virar, Bandra only","Adobe After Effects, Adobe Creative Suite, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, CorelDRAW, Video Editing","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:24:42,Talent Acquisition,Apport Software Solutions Private Limited,Mumbai,Immediately,"₹ 9,000 - 10,000 /month",6 Months,22 Oct' 25,Nothing,1. Education – Pursuing/completed degree or equivalent field preferred.,"Effective Communication, English Proficiency (Spoken), MS-Excel, Onboarding, Recruitment, Talent Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:24:44,Business Connect (Female Candidates Preferred),Ace 360,Mumbai,Immediately,"₹ 7,000 - 15,000 /month",6 Months,10 Oct' 25,Nothing,Not Specified,"Client Interaction, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Interpersonal skills, MS-Excel, Negotiation, Sales","Certificate, Letter Of Recommendation"
2025-09-27 22:24:47,Graphic Design,Harshil Doshi,Dombivli,Immediately,"₹ 5,500 - 10,500 /month",3 Months,23 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, Social Media Marketing, Video Editing","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:24:49,Business Development (Sales),Apport Software Solutions Private Limited,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",3 Months,19 Oct' 25,Nothing,"1. Pursuing or completed a Bachelor’s degree in Engineering, Business Administration (BBA), Marketing, or related fields.","English Proficiency (Spoken), English Proficiency (Written)","Certificate, Letter Of Recommendation"
2025-09-27 22:24:52,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025-09-27 22:24:52,Business Development (Sales),Scalar Tech Media,Mumbai,Immediately,"₹ 12,000 - 20,000 /month",3 Months,20 Oct' 25,Nothing,Not Specified,"Business Development, Client Interaction, Effective Communication, Email Marketing, English Proficiency (Spoken), Marketing, MS-Excel, Presentation skills","Certificate, Letter Of Recommendation"
2025-09-27 22:24:53,Graphic Design,Rentkar-Switch To Share,Mumbai,Immediately,"₹ 12,000 - 18,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Blender 3D, Design Thinking, Graphic Design, Video Editing","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:24:56,Fashion Design,Thermaissance,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",6 Months,19 Oct' 25,Nothing,Not Specified,"Design Thinking, Fashion Designing","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:24:58,Copywriting,Dolphin Ad World Private Limited,Mumbai,Immediately,"₹ 5,000 - 10,000 /month",3 Months,19 Oct' 25,Nothing,Not Specified,"Copywriting, Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written)",Letter Of Recommendation
2025-09-27 22:25:00,Order Processing,Ergode IT Services Private Limited,Mumbai,Immediately,"₹ 6,000 - 10,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,"Customer Support, E-commerce, Email Management, Invoice Processing, Order Management","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:25:03,Trainee - Client Experience,BookMyShow,Mumbai,Immediately,"₹ 11,249 - 11,250 /month",6 Months,27 Oct' 25,Nothing,"5. Current student or recent graduate (Hospitality, Marketing, Event/Luxury Management, or related fields).","Attention to Detail, Canva, Creative Thinking, Effective Communication, Interpersonal skills, MS-Excel, MS-PowerPoint","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:25:06,Business Development (Sales),Apport Software Solutions Private Limited,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",6 Months,17 Oct' 25,Nothing,"1. Pursuing or completed a Bachelor’s degree in Engineering, Business Administration (BBA), Marketing, or related fields.","English Proficiency (Spoken), English Proficiency (Written)","Certificate, Letter Of Recommendation"
2025-09-27 22:25:11,International Business Development,Break The Code,Mumbai,Immediately,"₹ 3,000 - 6,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Sales","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:25:13,Linkedin+Instagram+Facebooki Handler,Wehire Talent Solutions,Mumbai,Immediately,"₹ 5,000 /month",3 Months,27 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written)","Certificate, Flexible, 5 Days A Week"
2025-09-27 22:25:16,Marketing,Mitsa Advisory,Mumbai,Immediately,"₹ 8,000 - 12,000 /month",6 Months,19 Oct' 25,Nothing,"1. Pursuing or completed a degree in Marketing, Business, Communications, or a related field.","Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:25:20,Customer Service/Customer Support,Vamaship,Thane,Immediately,"₹ 10,000 - 10,001 /month",6 Months,27 Oct' 25,Nothing,Not Specified,"E-commerce, Effective Communication, Interpersonal skills, Key Account Management, Logistics Management, MS-Excel",Letter Of Recommendation
2025-09-27 22:25:22,Fashion Design And Merchandising,Dharte,Mumbai,Immediately,"₹ 10,000 /month",6 Months,17 Oct' 25,Nothing,Not Specified,"Fashion Designing, Fashion illustration","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:25:26,Admin & Office Staff,Apport Software Solutions Private Limited,Mumbai,Immediately,"₹ 7,500 - 10,000 /month",6 Months,17 Oct' 25,Nothing,Not Specified,"Administrative Support, English Proficiency (Spoken), English Proficiency (Written)","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:25:30,Fashion Merchandising,Dharte,Mumbai,Immediately,"₹ 10,000 /month",6 Months,17 Oct' 25,Nothing,Not Specified,Fashion Designing,"Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:25:32,Chartered Accountancy (CA),Monday Marketing Company,Mumbai,Immediately,"₹ 4,000 - 5,000 /month",3 Months,12 Oct' 25,Nothing,Not Specified,"Accounting, Company Law, Financial Reporting, Forecasting, GST, MS-Excel, Zoho Books","Certificate, Letter Of Recommendation"
2025-09-27 22:25:34,Travel Companion (PA),Wehire Talent Solutions,Mumbai,Immediately,"₹ 5,000 /month",3 Months,16 Oct' 25,Nothing,"4. are from Mumbai, Virar, Vasai, Mira Bhayandar, Vasai-Virar only","Conversion Rate Optimization, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Interpersonal skills, Networking, Time Management, Travel Management",Certificate
2025-09-27 22:25:36,Influencer Marketing,Ace Proton Communications & Digital Media Private Limited,Mumbai,Immediately,"₹ 7,000 - 9,000 /month",6 Months,20 Oct' 25,Nothing,Not Specified,"Client Relationship, Effective Communication, English Proficiency (Spoken), Instagram Marketing","Certificate, Flexible, Letter Of Recommendation"
