Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-28 09:59:24,Accounting,Urbanroof,Pune,Immediately,"₹ 8,000 - 10,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,Accounting,"Certificate, Letter Of Recommendation"
2025-09-28 09:59:25,Digital Marketing,Urbanroof,Pune,Immediately,"₹ 5,000 - 10,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"Digital Marketing, Paid Advertising, Search Engine Marketing (SEM), Search Engine Optimization (SEO)",Certificate
2025-09-28 09:59:27,Market Research,Urbanroof,Pune,Immediately,"₹ 8,000 - 10,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"MS-Office, Research and Analytics","Certificate, 5 Days A Week"
2025-09-28 09:59:30,Full Stack Development,Diamond Headquarters Private Limited,Pune,Immediately,"₹ 12,000 - 15,000 /month",4 Months,12 Oct' 25,Nothing,Not Specified,"ChatGPT, Flask, JavaScript, Microsoft Azure, OpenAI API, Python, REST API, Shopify","Certificate, Letter Of Recommendation"
2025-09-28 09:59:32,Operations,Salunke Tax Solutions Pvt. Ltd.,Pune,Immediately,"₹ 6,000 - 9,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"Client Interaction, Effective Communication, Email Management, English Proficiency (Spoken), Hindi Proficiency (Spoken), Marathi Proficiency(Spoken), MS-Excel, MS-Office",5 Days A Week
2025-09-28 09:59:34,Content and Social Media Marketing,Somya Gupta,Pune,Immediately,"₹ 10,000 - 15,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"Client Interaction, Client Relationship, Content Writing, Copywriting, LinkedIn Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-28 09:59:36,Architecture,WoodNote,Pune,Immediately,"₹ 6,000 - 9,000 /month",4 Months,9 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, AutoCAD, Google SketchUp, MS-Office",Flexible
2025-09-28 09:59:37,Content and Social Media Marketing,Osumare Marketing,Pune,Immediately,"₹ 10,000 - 12,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,Social Media Marketing,Certificate
2025-09-28 09:59:39,Content and Social Media Marketing,Osumare,Pune,Immediately,"₹ 10,000 - 12,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,Social Media Marketing,"Certificate, Letter Of Recommendation"
2025-09-28 09:59:41,Media Sales,NoBroker Technologies Solutions Private Limited,Chennai,Immediately,"₹ 10,000 - 12,000 /month",4 Months,9 Oct' 25,Nothing,Not Specified,"B2B Sales, Effective Communication, Negotiation, Sales",Certificate
2025-09-28 09:59:43,Copywriting,BrandMatterz,Pune,Immediately,"₹ 9,000 - 12,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"Branding, Copywriting, Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Public Relations, Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-28 09:59:45,Business Development (Sales),Source.One,Pune,Immediately,"₹ 8,000 - 15,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), Field Sales, Field Work, MS-Excel",Certificate
2025-09-28 09:59:46,Sales and Marketing,Radar Soft Technologies,Pune,Immediately,"₹ 10,000 - 19,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"Business Development, Client Relationship, Marketing, Sales","Certificate, 5 Days A Week"
2025-09-28 09:59:48,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025-09-28 09:59:48,Business Development (Sales),E-Katta Innovators LLP,Aurangabad,Immediately,"₹ 2,000 - 7,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,"Effective Communication, Interpersonal skills, Planning, Problem Solving, Strategy, Time Management","Certificate, Letter Of Recommendation, Mentorship"
2025-09-28 09:59:50,Marketing,KMC INDUSTRIAL SOLUTIONS,Pune,Immediately,"₹ 10,000 - 48,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), MS-Excel, MS-Office","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-28 09:59:52,Operations,What The Flex,Pune,Immediately,"₹ 7,000 - 12,000 /month",6 Months,9 Oct' 25,Nothing,"1. Pursuing/Completed a degree in Supply Chain Management, Logistics, Operations, or related field.","MS-Office, Warehouse Management",Letter Of Recommendation
