Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 22:11:38,Relationship Trainee,Apvanam Solution,Delhi,Immediately,"₹ 10,700 - 17,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Effective Communication, Marketing, Sales, Time Management","Certificate, Letter Of Recommendation"
2025-09-27 22:11:40,Wealth Management,Bondbazaar,Delhi,Immediately,"₹ 5,000 - 12,500 /month",2 Months,25 Oct' 25,Nothing,Not Specified,"Effective Communication, Time Management","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:42,Field Sales,Index Studio Private Limited,Hyderabad,Immediately,"₹ 10,000 - 15,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Digital Marketing, English Proficiency (Spoken), Hindi Proficiency (Spoken), Lead Generation, Sales Strategy","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:45,Hotel Management (Food & Beverage Production),The Gaudium,Hyderabad,Immediately,"₹ 14,000 - 15,000 /month",6 Months,25 Oct' 25,Nothing,1. Must be a Hotel management graduate and a fresher,"Interpersonal skills, MS-Excel",Not Available
2025-09-27 22:11:46,UI/UX Design,Techdome Solutions Private Limited,Indore,Immediately,"₹ 10,000 - 15,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Creative Suite, Adobe Illustrator, Adobe InDesign, Adobe Photoshop, Adobe XD, Figma, Prototyping","Certificate, Flexible, 5 Days A Week"
2025-09-27 22:11:48,Sales and Marketing,The Growth Hive,Hyderabad,Immediately,"₹ 15,000 - 20,000 /month",6 Months,25 Oct' 25,Nothing,"1. Currently pursuing or recently completed a degree in marketing, business, or a related field.",Lead Generation,Certificate
2025-09-27 22:11:50,Back-office,Faiyaz Brothers,Hyderabad,Immediately,"₹ 50,000 /month",1 Month,25 Oct' 25,Nothing,Not Specified,"Data entry, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:52,Digital Marketing,Ideal Designs,Hyderabad,Immediately,"₹ 10,000 - 15,000 /month",6 Months,24 Oct' 25,Nothing,"1. Graduate/Student in Marketing, Business, or related field","Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO)",Certificate
2025-09-27 22:11:56,Fundraising,Umeed,Hyderabad,Immediately,Unpaid,3 Months,24 Oct' 25,Nothing,Not Specified,"Adaptability, Collaboration, Creativity, Effective Communication, Event Management, Financial planning, Marketing, Negotiation","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:58,Founders Office,Natureloop Eco Solutions Private Limited,Hyderabad,Immediately,"₹ 15,000 - 17,000 /month",6 Months,24 Oct' 25,Nothing,2. Bachelor’s degree required; MBA or equivalent is desired; Finance background/specialization is preferred.,"Administrative Support, E-commerce, Finance","Certificate, Letter Of Recommendation"
2025-09-27 22:12:00,Inside Sales,Kraf Ventures,Pune,Immediately,"₹ 10,000 - 17,000 /month",3 Months,24 Oct' 25,Nothing,Not Specified,"Effective Communication, MS-Excel, Presentation skills","Certificate, Flexible, Letter Of Recommendation"
